timestamp,symbol,open,high,low,close,volume
2025-12-19T00:00:00-05:00,MSFT,487.3599853515625,487.8500061035156,482.489990234375,485.9200134277344,70836100
2025-12-22T00:00:00-05:00,MSFT,486.1199951171875,488.7300109863281,482.69000244140625,484.9200134277344,16963000
2025-12-23T00:00:00-05:00,MSFT,484.9800109863281,487.8299865722656,484.739990234375,486.8500061035156,14683600
2025-12-24T00:00:00-05:00,MSFT,485.67999267578125,489.1600036621094,484.8299865722656,488.0199890136719,5855900
2025-12-26T00:00:00-05:00,MSFT,486.7099914550781,488.1199951171875,485.9599914550781,487.7099914550781,8842200
2025-12-29T00:00:00-05:00,MSFT,484.8599853515625,488.3500061035156,484.17999267578125,487.1000061035156,10893400
2025-12-30T00:00:00-05:00,MSFT,485.92999267578125,489.67999267578125,485.5,487.4800109863281,13944500
2025-12-31T00:00:00-05:00,MSFT,487.8399963378906,488.1400146484375,483.29998779296875,483.6199951171875,15601600
2026-01-02T00:00:00-05:00,MSFT,484.3900146484375,484.6600036621094,470.1600036621094,472.94000244140625,25539600
2025-11-19T00:00:00-05:00,NVDA,184.7899932861328,187.86000061035156,182.8300018310547,186.52000427246094,247246400
2025-11-20T00:00:00-05:00,NVDA,195.9499969482422,196.0,179.85000610351562,180.63999938964844,343504800
2025-11-21T00:00:00-05:00,NVDA,181.24000549316406,184.55999755859375,172.92999267578125,178.8800048828125,346926200
2025-11-24T00:00:00-05:00,NVDA,179.49000549316406,183.5,176.47999572753906,182.5500030517578,256618300
2025-11-25T00:00:00-05:00,NVDA,174.91000366210938,178.16000366210938,169.5500030517578,177.82000732421875,320600300
2025-11-26T00:00:00-05:00,NVDA,181.6300048828125,182.91000366210938,178.24000549316406,180.25999450683594,183852000
2025-11-28T00:00:00-05:00,NVDA,179.00999450683594,179.2899932861328,176.5,177.0,121332800
2025-12-01T00:00:00-05:00,NVDA,174.75999450683594,180.3000030517578,173.67999267578125,179.9199981689453,188131000
2025-12-02T00:00:00-05:00,NVDA,181.75999450683594,185.66000366210938,180.0,181.4600067138672,182632200
2025-12-03T00:00:00-05:00,NVDA,181.0800018310547,182.4499969482422,179.11000061035156,179.58999633789062,165138000
2025-12-04T00:00:00-05:00,NVDA,181.6199951171875,184.52000427246094,179.9600067138672,183.3800048828125,167364900
2025-12-05T00:00:00-05:00,NVDA,183.88999938964844,184.66000366210938,180.91000366210938,182.41000366210938,143971100
2025-12-08T00:00:00-05:00,NVDA,182.63999938964844,188.0,182.39999389648438,185.5500030517578,204378100
2025-12-09T00:00:00-05:00,NVDA,185.55999755859375,185.72000122070312,183.32000732421875,184.97000122070312,144719700
2025-12-10T00:00:00-05:00,NVDA,184.97000122070312,185.47999572753906,182.0399932861328,183.77999877929688,162785400
2025-12-11T00:00:00-05:00,NVDA,180.27999877929688,181.32000732421875,176.6199951171875,180.92999267578125,182136600
2025-12-12T00:00:00-05:00,NVDA,181.11000061035156,182.82000732421875,174.6199951171875,175.02000427246094,204274900
2025-12-15T00:00:00-05:00,NVDA,177.94000244140625,178.4199981689453,175.02999877929688,176.2899932861328,164775600
2025-12-16T00:00:00-05:00,NVDA,176.25999450683594,178.49000549316406,174.89999389648438,177.72000122070312,148588100
2025-12-17T00:00:00-05:00,NVDA,176.10000610351562,176.1300048828125,170.30999755859375,170.94000244140625,222775500
2025-12-18T00:00:00-05:00,NVDA,174.52999877929688,176.14999389648438,171.82000732421875,174.13999938964844,176096000
2025-12-19T00:00:00-05:00,NVDA,176.6699981689453,181.4499969482422,176.33999633789062,180.99000549316406,324925900
2025-12-22T00:00:00-05:00,NVDA,183.9199981689453,184.16000366210938,182.35000610351562,183.69000244140625,129064400
2025-12-23T00:00:00-05:00,NVDA,182.97000122070312,189.3300018310547,182.89999389648438,189.2100067138672,174873600
2025-12-24T00:00:00-05:00,NVDA,187.94000244140625,188.91000366210938,186.58999633789062,188.61000061035156,65528500
2025-12-26T00:00:00-05:00,NVDA,189.9199981689453,192.69000244140625,188.0,190.52999877929688,139740300
2025-12-29T00:00:00-05:00,NVDA,187.7100067138672,188.75999450683594,185.91000366210938,188.22000122070312,120006100
2025-12-30T00:00:00-05:00,NVDA,188.24000549316406,188.99000549316406,186.92999267578125,187.5399932861328,97687300
2025-12-31T00:00:00-05:00,NVDA,189.57000732421875,190.55999755859375,186.49000549316406,186.5,120100500
2026-01-02T00:00:00-05:00,NVDA,189.83999633789062,192.92999267578125,188.25999450683594,188.85000610351562,147941400
2025-11-19T00:00:00-05:00,SLV,46.79999923706055,47.5,45.689998626708984,46.45000076293945,30797100
2025-11-20T00:00:00-05:00,SLV,46.2599983215332,46.63999938964844,45.540000915527344,45.779998779296875,28460400
2025-11-21T00:00:00-05:00,SLV,44.900001525878906,45.95000076293945,44.7599983215332,45.29999923706055,26351900
2025-11-24T00:00:00-05:00,SLV,45.40999984741211,46.63999938964844,45.36000061035156,46.630001068115234,21486800
2025-11-25T00:00:00-05:00,SLV,46.54999923706055,46.77000045776367,45.970001220703125,46.66999816894531,24006600
2025-11-26T00:00:00-05:00,SLV,47.310001373291016,48.45000076293945,47.150001525878906,48.400001525878906,26280300
2025-11-28T00:00:00-05:00,SLV,49.66999816894531,51.27000045776367,49.58000183105469,51.209999084472656,41350000
2025-12-01T00:00:00-05:00,SLV,51.9900016784668,53.36000061035156,51.61000061035156,52.52000045776367,66064100
2025-12-02T00:00:00-05:00,SLV,52.83000183105469,53.20000076293945,51.77000045776367,53.130001068115234,43952700
2025-12-03T00:00:00-05:00,SLV,52.9900016784668,53.38999938964844,52.41999816894531,53.06999969482422,33817700
2025-12-04T00:00:00-05:00,SLV,52.279998779296875,52.36000061035156,51.13999938964844,51.7599983215332,48740300
2025-12-05T00:00:00-05:00,SLV,52.709999084472656,53.81999969482422,52.529998779296875,52.95000076293945,43566000
2025-12-08T00:00:00-05:00,SLV,52.88999938964844,52.970001220703125,52.2599983215332,52.709999084472656,19711200
2025-12-09T00:00:00-05:00,SLV,53.38999938964844,55.189998626708984,53.36000061035156,55.16999816894531,59738900
2025-12-10T00:00:00-05:00,SLV,55.130001068115234,56.220001220703125,54.47999954223633,56.06999969482422,54915000
2025-12-11T00:00:00-05:00,SLV,56.77000045776367,58.29999923706055,56.470001220703125,57.619998931884766,67910900
2025-12-12T00:00:00-05:00,SLV,58.529998779296875,58.560001373291016,55.130001068115234,56.099998474121094,78667400
2025-12-15T00:00:00-05:00,SLV,57.84000015258789,58.20000076293945,57.02000045776367,58.11000061035156,43227800
2025-12-16T00:00:00-05:00,SLV,57.61000061035156,57.9900016784668,57.099998474121094,57.72999954223633,32461300
2025-12-17T00:00:00-05:00,SLV,59.27000045776367,60.63999938964844,59.04999923706055,60.2599983215332,65128000
2025-12-18T00:00:00-05:00,SLV,59.81999969482422,60.029998779296875,58.58000183105469,59.31999969482422,47603400
2025-12-19T00:00:00-05:00,SLV,59.790000915527344,61.15999984741211,59.689998626708984,60.93000030517578,42610000
2025-12-22T00:00:00-05:00,SLV,62.599998474121094,62.81999969482422,61.7400016784668,62.470001220703125,50621700
2025-12-23T00:00:00-05:00,SLV,63.68000030517578,64.87999725341797,62.369998931884766,64.83999633789062,75680000
2025-12-24T00:00:00-05:00,SLV,65.08000183105469,65.52999877929688,63.61000061035156,65.22000122070312,58826000
2025-12-26T00:00:00-05:00,SLV,67.83000183105469,71.2300033569336,67.3499984741211,71.12000274658203,139161200
2025-12-29T00:00:00-05:00,SLV,65.66000366210938,66.48999786376953,63.91999816894531,66.01000213623047,153207900
2025-12-30T00:00:00-05:00,SLV,69.11000061035156,70.76000213623047,68.02999877929688,68.9800033569336,117759200
2025-12-31T00:00:00-05:00,SLV,65.54000091552734,66.87999725341797,63.529998779296875,64.41999816894531,114745300
2026-01-02T00:00:00-05:00,SLV,67.30000305175781,67.36000061035156,64.75,65.75,75098000
2025-11-19T00:00:00-05:00,SPY,660.780029296875,667.3400268554688,658.75,662.6300048828125,94703000
2025-11-20T00:00:00-05:00,SPY,672.9099731445312,675.5599975585938,651.8900146484375,652.530029296875,165293500
2025-11-21T00:00:00-05:00,SPY,655.0499877929688,664.5499877929688,650.8499755859375,659.030029296875,123956200
2025-11-24T00:00:00-05:00,SPY,662.6900024414062,670.0599975585938,661.5900268554688,668.72998046875,80437900
2025-11-25T00:00:00-05:00,SPY,668.6300048828125,676.2100219726562,664.47998046875,675.02001953125,81077100
2025-11-26T00:00:00-05:00,SPY,677.6300048828125,681.7000122070312,676.719970703125,679.6799926757812,71879600
2025-11-28T00:00:00-05:00,SPY,680.8599853515625,683.6699829101562,680.5,683.3900146484375,49212000
2025-12-01T00:00:00-05:00,SPY,678.8099975585938,682.989990234375,678.739990234375,680.27001953125,61201200
2025-12-02T00:00:00-05:00,SPY,681.9199829101562,683.8200073242188,679.3300170898438,681.530029296875,62953800
2025-12-03T00:00:00-05:00,SPY,680.5700073242188,684.9099731445312,679.6900024414062,683.8900146484375,57238500
2025-12-04T00:00:00-05:00,SPY,685.2999877929688,685.3699951171875,681.3400268554688,684.3900146484375,61970300
2025-12-05T00:00:00-05:00,SPY,685.469970703125,688.3900146484375,684.5800170898438,685.6900024414062,79241000
2025-12-08T00:00:00-05:00,SPY,686.5900268554688,686.6400146484375,681.5700073242188,683.6300048828125,55231500
2025-12-09T00:00:00-05:00,SPY,683.1500244140625,685.3900146484375,682.5900268554688,683.0399780273438,58310100
2025-12-10T00:00:00-05:00,SPY,682.5599975585938,688.969970703125,681.3099975585938,687.5700073242188,85671300
2025-12-11T00:00:00-05:00,SPY,685.1400146484375,689.25,682.1699829101562,689.1699829101562,86173700
2025-12-12T00:00:00-05:00,SPY,688.1699829101562,688.8800048828125,679.1699829101562,681.760009765625,113160300
2025-12-15T00:00:00-05:00,SPY,685.739990234375,685.760009765625,679.25,680.72998046875,90811000
2025-12-16T00:00:00-05:00,SPY,679.22998046875,681.0800170898438,674.97998046875,678.8699951171875,122030600
2025-12-17T00:00:00-05:00,SPY,679.8900146484375,680.4400024414062,671.2000122070312,671.4000244140625,110625200
2025-12-18T00:00:00-05:00,SPY,677.5999755859375,680.739990234375,674.9000244140625,676.469970703125,108650100
2025-12-19T00:00:00-05:00,SPY,676.5900268554688,681.0900268554688,676.469970703125,680.5900268554688,103599500
2025-12-22T00:00:00-05:00,SPY,683.9400024414062,685.3599853515625,680.5900268554688,684.8300170898438,69556700
2025-12-23T00:00:00-05:00,SPY,683.9199829101562,688.2000122070312,683.8699951171875,687.9600219726562,64840000
2025-12-24T00:00:00-05:00,SPY,687.9500122070312,690.8300170898438,687.7999877929688,690.3800048828125,39445600
2025-12-26T00:00:00-05:00,SPY,690.6400146484375,691.6599731445312,689.27001953125,690.3099975585938,41613300
2025-12-29T00:00:00-05:00,SPY,687.5399780273438,689.2000122070312,686.0700073242188,687.8499755859375,62559500
2025-12-30T00:00:00-05:00,SPY,687.4500122070312,688.5599975585938,686.5800170898438,687.010009765625,47160700
2025-12-31T00:00:00-05:00,SPY,687.1400146484375,687.3599853515625,681.7100219726562,681.9199829101562,74144800
2026-01-02T00:00:00-05:00,SPY,685.7100219726562,686.8699951171875,679.8200073242188,683.1699829101562,89310400
